x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.81250000,-20.31421661,-82.71455820,62.40034158,41.21614618,103.61648776
0.81250000,-22.15576172,-82.71455820,60.55879648,41.21614618,101.77494266
0.81250000,-34.40856934,-82.71455820,48.30598886,41.21614618,89.52213504
0.81250000,-30.21717072,-82.71455820,52.49738748,41.21614618,93.71353366
0.81250000,-30.52330017,-82.71455820,52.19125803,41.21614618,93.40740421
0.81250000,-29.88338470,-82.71455820,52.83117349,41.21614618,94.04731967
0.81250000,-30.31921387,-82.71455820,52.39534433,41.21614618,93.61149051
0.81250000,-24.01351929,-82.71455820,58.70103891,41.21614618,99.91718509
0.81250000,-30.12275696,-82.71455820,52.59180124,41.21614618,93.80794742
0.81250000,-22.19200134,-82.71455820,60.52255685,41.21614618,101.73870304
0.81250000,-25.91323853,-82.71455820,56.80131967,41.21614618,98.01746585
0.81250000,-30.94196320,-82.71455820,51.77259500,41.21614618,92.98874118
0.81250000,-24.83272552,-82.71455820,57.88183267,41.21614618,99.09797885
0.81250000,-24.30820465,-82.71455820,58.40635355,41.21614618,99.62249973
0.81250000,-26.80587769,-82.71455820,55.90868051,41.21614618,97.12482669
0.81250000,-34.10720825,-82.71455820,48.60734994,41.21614618,89.82349613
0.81250000,-25.44116974,-82.71455820,57.27338846,41.21614618,98.48953464
0.81250000,-28.85246277,-82.71455820,53.86209543,41.21614618,95.07824161
0.81250000,-23.96488190,-82.71455820,58.74967630,41.21614618,99.96582248
0.81250000,-21.41761780,-82.71455820,61.29694040,41.21614618,102.51308658
0.81250000,-27.67276764,-82.71455820,55.04179056,41.21614618,96.25793674
0.81250000,-25.13790131,-82.71455820,57.57665689,41.21614618,98.79280307
0.81250000,-19.43016052,-82.71455820,63.28439767,41.21614618,104.50054386
0.81250000,-25.89416504,-82.71455820,56.82039316,41.21614618,98.03653934
0.81250000,-29.78038788,-82.71455820,52.93417032,41.21614618,94.15031650
0.81250000,-25.38108826,-82.71455820,57.33346994,41.21614618,98.54961612
0.81250000,-23.94962311,-82.71455820,58.76493509,41.21614618,99.98108127
0.81250000,-19.37389374,-82.71455820,63.34066446,41.21614618,104.55681064
0.81250000,-30.27439117,-82.71455820,52.44016702,41.21614618,93.65631320
0.81250000,-20.97034454,-82.71455820,61.74421365,41.21614618,102.96035983
0.81250000,-30.48419952,-82.71455820,52.23035867,41.21614618,93.44650485
0.84375000,-44.15702820,-82.96210226,38.80507406,40.56257573,79.36764979
0.84375000,-36.88526154,-82.96210226,46.07684073,40.56257573,86.63941645
0.84375000,-36.26823425,-82.96210226,46.69386801,40.56257573,87.25644373
0.84375000,-29.31308746,-82.96210226,53.64901480,40.56257573,94.21159052
0.84375000,-34.77668762,-82.96210226,48.18541464,40.56257573,88.74799037
0.84375000,-40.13919830,-82.96210226,42.82290396,40.56257573,83.38547968
0.84375000,-44.21234131,-82.96210226,38.74976095,40.56257573,79.31233668
0.84375000,-44.04544830,-82.96210226,38.91665396,40.56257573,79.47922968
0.84375000,-37.65678406,-82.96210226,45.30531820,40.56257573,85.86789393
0.84375000,-33.22982788,-82.96210226,49.73227438,40.56257573,90.29485011
0.84375000,-35.98499298,-82.96210226,46.97710928,40.56257573,87.53968501
0.84375000,-38.40255737,-82.96210226,44.55954489,40.56257573,85.12212061
0.84375000,-44.88086700,-82.96210226,38.08123526,40.56257573,78.64381098
0.84375000,-42.81902313,-82.96210226,40.14307913,40.56257573,80.70565486
0.84375000,-43.09558868,-82.96210226,39.86651358,40.56257573,80.42908930
0.84375000,-43.67160797,-82.96210226,39.29049429,40.56257573,79.85307002
0.84375000,-40.15636444,-82.96210226,42.80573782,40.56257573,83.36831355
0.84375000,-39.57748413,-82.96210226,43.38461813,40.56257573,83.94719386
0.84375000,-35.77041626,-82.96210226,47.19168600,40.56257573,87.75426173
0.84375000,-44.21138763,-82.96210226,38.75071463,40.56257573,79.31329035
0.84375000,-41.48960114,-82.96210226,41.47250113,40.56257573,82.03507685
0.84375000,-44.63958740,-82.96210226,38.32251486,40.56257573,78.88509059
0.84375000,-39.80064392,-82.96210226,43.16145834,40.56257573,83.72403407
0.84375000,-38.71154785,-82.96210226,44.25055441,40.56257573,84.81313014
0.84375000,-40.38810730,-82.96210226,42.57399496,40.56257573,83.13657069
0.84375000,-43.62678528,-82.96210226,39.33531698,40.56257573,79.89789271
0.84375000,-38.32530975,-82.96210226,44.63679251,40.56257573,85.19936823
0.84375000,-33.19644928,-82.96210226,49.76565298,40.56257573,90.32822871
0.84375000,-44.27337646,-82.96210226,38.68872580,40.56257573,79.25130152
0.84375000,-41.40949249,-82.96210226,41.55260977,40.56257573,82.11518550
0.84375000,-39.18075562,-82.96210226,43.78134665,40.56257573,84.34392237
0.84375000,-41.14913940,-82.96210226,41.81296286,40.56257573,82.37553858
0.84375000,-42.69790649,-82.96210226,40.26419577,40.56257573,80.82677149
0.84375000,-34.96646881,-82.96210226,47.99563345,40.56257573,88.55820918
