x_elem2,fe_raw_meVatom,offset_meVatom,fe_offset_corrected_meVatom
0.93750000,-94.34652328,-93.13316767,-1.21335561
0.93750000,-90.33727646,-93.13316767,2.79589121
0.93750000,-94.16913986,-93.13316767,-1.03597219
0.93750000,-92.20933914,-93.13316767,0.92382853
0.93750000,-93.52540970,-93.13316767,-0.39224203
0.93750000,-93.63317490,-93.13316767,-0.50000722
0.93750000,-86.05623245,-93.13316767,7.07693522
0.93750000,-94.91300583,-93.13316767,-1.77983816
0.93750000,-94.60973740,-93.13316767,-1.47656972
0.93750000,-94.96641159,-93.13316767,-1.83324392
0.93750000,-93.88303757,-93.13316767,-0.74986990
0.93750000,-93.36233139,-93.13316767,-0.22916372
0.93750000,-93.52827072,-93.13316767,-0.39510305
0.93750000,-93.48154068,-93.13316767,-0.34837301
0.93750000,-92.90933609,-93.13316767,0.22383158
0.93750000,-89.24818039,-93.13316767,3.88498728
0.93750000,-94.41804886,-93.13316767,-1.28488119
0.93750000,-88.46712112,-93.13316767,4.66604655
0.93750000,-93.99652481,-93.13316767,-0.86335714
0.93750000,-93.86396408,-93.13316767,-0.73079641
0.93750000,-89.96820450,-93.13316767,3.16496317
0.93750000,-94.34175491,-93.13316767,-1.20858724
0.93750000,-94.13671494,-93.13316767,-1.00354726
0.93750000,-94.29025650,-93.13316767,-1.15708883
0.93750000,-91.38441086,-93.13316767,1.74875681
0.93750000,-92.00334549,-93.13316767,1.12982218
0.93750000,-93.89066696,-93.13316767,-0.75749929
0.93750000,-94.45142746,-93.13316767,-1.31825979
0.93750000,-94.68603134,-93.13316767,-1.55286367
0.93750000,-89.64300156,-93.13316767,3.49016612
0.93750000,-91.01247787,-93.13316767,2.12068980
0.93750000,-93.26124191,-93.13316767,-0.12807424
0.93750000,-94.12431717,-93.13316767,-0.99114950
0.93750000,-90.49558640,-93.13316767,2.63758128
0.93750000,-93.94598007,-93.13316767,-0.81281240
0.93750000,-91.74585342,-93.13316767,1.38731425
0.93750000,-89.35308456,-93.13316767,3.78008311
0.93750000,-89.79558945,-93.13316767,3.33757822
0.93750000,-94.24352646,-93.13316767,-1.11035879
0.93750000,-93.47581863,-93.13316767,-0.34265096
0.93750000,-86.54832840,-93.13316767,6.58483927
0.93750000,-92.13209152,-93.13316767,1.00107615
0.93750000,-93.36805344,-93.13316767,-0.23488576
0.93750000,-93.43194962,-93.13316767,-0.29878194
0.93750000,-87.13483810,-93.13316767,5.99832957
0.96875000,-110.50605774,-97.25970691,-13.24635082
0.96875000,-110.59188843,-97.25970691,-13.33218151
0.96875000,-117.05780029,-97.25970691,-19.79809338
0.96875000,-116.64581299,-97.25970691,-19.38610607
0.96875000,-117.21801758,-97.25970691,-19.95831066
0.96875000,-116.56951904,-97.25970691,-19.30981213
0.96875000,-117.14363098,-97.25970691,-19.88392407
0.96875000,-117.20657349,-97.25970691,-19.94686657
0.96875000,-116.56379700,-97.25970691,-19.30409008
0.96875000,-107.01656342,-97.25970691,-9.75685650
0.96875000,-107.43236542,-97.25970691,-10.17265850
0.96875000,-116.78123474,-97.25970691,-19.52152783
0.96875000,-116.98722839,-97.25970691,-19.72752148
0.96875000,-116.85752869,-97.25970691,-19.59782177
0.96875000,-117.16842651,-97.25970691,-19.90871960
0.96875000,-96.63009644,-97.25970691,0.62961048
0.96875000,-108.84475708,-97.25970691,-11.58505017
0.96875000,-110.55183411,-97.25970691,-13.29212719
0.96875000,-101.61304474,-97.25970691,-4.35333782
0.96875000,-117.07019806,-97.25970691,-19.81049114
0.96875000,-116.64867401,-97.25970691,-19.38896710
0.96875000,-109.99107361,-97.25970691,-12.73136669
0.96875000,-117.09976196,-97.25970691,-19.84005505
0.96875000,-117.07115173,-97.25970691,-19.81144482
0.96875000,-116.90711975,-97.25970691,-19.64741284
0.96875000,-116.86420441,-97.25970691,-19.60449749
0.96875000,-109.96627808,-97.25970691,-12.70657116
0.96875000,-116.58573151,-97.25970691,-19.32602459
0.96875000,-108.48236084,-97.25970691,-11.22265393
0.96875000,-117.46406555,-97.25970691,-20.20435864
0.96875000,-116.92619324,-97.25970691,-19.66648632
0.96875000,-117.14744568,-97.25970691,-19.88773876
0.96875000,-116.92047119,-97.25970691,-19.66076428
0.96875000,-116.91093445,-97.25970691,-19.65122753
0.96875000,-117.46215820,-97.25970691,-20.20245129
0.96875000,-116.65058136,-97.25970691,-19.39087445
0.96875000,-117.02632904,-97.25970691,-19.76662213
0.96875000,-116.87564850,-97.25970691,-19.61594158
0.96875000,-109.63630676,-97.25970691,-12.37659985
0.96875000,-101.97067261,-97.25970691,-4.71096569
0.96875000,-108.36029053,-97.25970691,-11.10058361
0.96875000,-109.12895203,-97.25970691,-11.86924511
0.96875000,-108.15143585,-97.25970691,-10.89172894
0.96875000,-117.03968048,-97.25970691,-19.77997357
0.96875000,-109.62772369,-97.25970691,-12.36801678
0.96875000,-116.95671082,-97.25970691,-19.69700390
0.96875000,-109.66396332,-97.25970691,-12.40425640
0.96875000,-116.69826508,-97.25970691,-19.43855816
0.96875000,-116.56093597,-97.25970691,-19.30122906
0.96875000,-116.93572998,-97.25970691,-19.67602307
0.96875000,-117.36106873,-97.25970691,-20.10136181
0.96875000,-109.69924927,-97.25970691,-12.43954235
0.96875000,-116.85180664,-97.25970691,-19.59209973
0.96875000,-116.74022675,-97.25970691,-19.48051983
0.96875000,-116.72973633,-97.25970691,-19.47002941
0.96875000,-108.51955414,-97.25970691,-11.25984722
0.96875000,-116.98150635,-97.25970691,-19.72179943
0.96875000,-116.80221558,-97.25970691,-19.54250866
0.96875000,-116.83654785,-97.25970691,-19.57684094
0.96875000,-109.81559753,-97.25970691,-12.55589062
0.96875000,-116.95480347,-97.25970691,-19.69509655
0.96875000,-109.82513428,-97.25970691,-12.56542736
0.96875000,-116.92905426,-97.25970691,-19.66934735
0.09375000,32.62096643,18.28339188,14.33757455
0.09375000,31.52328730,18.28339188,13.23989541
0.09375000,30.94822168,18.28339188,12.66482980
0.09375000,31.48990870,18.28339188,13.20651681
0.09375000,28.83201838,18.28339188,10.54862649
0.09375000,32.83458948,18.28339188,14.55119760
0.09375000,31.86661005,18.28339188,13.58321817
0.09375000,31.08841181,18.28339188,12.80501992
0.09375000,33.51074457,18.28339188,15.22735269
0.09375000,30.90626001,18.28339188,12.62286813
0.09375000,32.30911493,18.28339188,14.02572305
0.09375000,32.26906061,18.28339188,13.98566873
0.09375000,31.56048059,18.28339188,13.27708871
0.09375000,29.96307611,18.28339188,11.67968423
0.09375000,32.86987543,18.28339188,14.58648355
0.09375000,30.35408258,18.28339188,12.07069070
0.09375000,31.92096949,18.28339188,13.63757760
0.09375000,32.74112940,18.28339188,14.45773752
0.09375000,30.99209070,18.28339188,12.70869882
0.09375000,29.98882532,18.28339188,11.70543344
0.09375000,32.50175714,18.28339188,14.21836526
0.09375000,31.94957972,18.28339188,13.66618783
0.09375000,31.70067072,18.28339188,13.41727884
0.09375000,30.53623438,18.28339188,12.25284250
0.09375000,31.68350458,18.28339188,13.40011270
0.09375000,32.08881617,18.28339188,13.80542428
0.09375000,31.45176172,18.28339188,13.16836984
0.09375000,30.69263697,18.28339188,12.40924508
0.09375000,30.26825190,18.28339188,11.98486001
0.09375000,33.22273493,18.28339188,14.93934305
0.09375000,29.21062708,18.28339188,10.92723520
0.09375000,29.36226130,18.28339188,11.07886941
0.09375000,31.14944696,18.28339188,12.86605508
0.09375000,30.28732538,18.28339188,12.00393350
0.09375000,31.99726343,18.28339188,13.71387155
0.09375000,32.25666285,18.28339188,13.97327096
0.09375000,30.05462885,18.28339188,11.77123697
0.09375000,32.14126825,18.28339188,13.85787637
0.09375000,30.77560663,18.28339188,12.49221475
0.09375000,31.04454279,18.28339188,12.76115091
0.09375000,32.59044886,18.28339188,14.30705697
0.09375000,33.82068872,18.28339188,15.53729684
0.09375000,31.00734949,18.28339188,12.72395761
0.09375000,31.13991022,18.28339188,12.85651834
0.09375000,30.92151880,18.28339188,12.63812692
0.09375000,30.13664484,18.28339188,11.85325296
0.09375000,30.08610010,18.28339188,11.80270822
0.09375000,30.60489893,18.28339188,12.32150705
0.09375000,32.23186731,18.28339188,13.94847543
0.09375000,32.29957819,18.28339188,14.01618631
0.09375000,29.57969904,18.28339188,11.29630716
0.09375000,31.32015467,18.28339188,13.03676278
0.09375000,30.55053949,18.28339188,12.26714761
0.09375000,30.80326319,18.28339188,12.51987130
0.09375000,31.45080805,18.28339188,13.16741617
0.09375000,29.21348810,18.28339188,10.93009622
0.09375000,31.80462122,18.28339188,13.52122934
0.09375000,30.60775995,18.28339188,12.32436807
0.09375000,31.95244074,18.28339188,13.66904886
0.09375000,31.80366755,18.28339188,13.52027566
0.12500000,39.51108456,14.15685264,25.35423192
0.12500000,38.68520260,14.15685264,24.52834996
0.12500000,42.64295101,14.15685264,28.48609837
0.12500000,36.86463833,14.15685264,22.70778569
0.12500000,37.50455379,14.15685264,23.34770115
0.12500000,38.02907467,14.15685264,23.87222203
0.12500000,37.25659847,14.15685264,23.09974583
0.12500000,40.09854794,14.15685264,25.94169530
0.12500000,40.64595699,14.15685264,26.48910435
0.12500000,40.03942013,14.15685264,25.88256749
0.12500000,38.01763058,14.15685264,23.86077794
0.12500000,40.02416134,14.15685264,25.86730870
0.12500000,39.67320919,14.15685264,25.51635655
0.12500000,39.03424740,14.15685264,24.87739476
0.12500000,43.12932491,14.15685264,28.97247227
0.12500000,37.29665279,14.15685264,23.13980015
0.12500000,38.28084469,14.15685264,24.12399205
0.12500000,41.49186611,14.15685264,27.33501347
0.12500000,38.43152523,14.15685264,24.27467259
0.12500000,37.34719753,14.15685264,23.19034489
0.12500000,39.10577297,14.15685264,24.94892033
0.12500000,40.10045528,14.15685264,25.94360264
0.12500000,41.83423519,14.15685264,27.67738255
0.12500000,38.52593899,14.15685264,24.36908635
0.12500000,39.10005093,14.15685264,24.94319829
0.12500000,39.18778896,14.15685264,25.03093632
0.12500000,41.17810726,14.15685264,27.02125462
0.12500000,38.46967220,14.15685264,24.31281956
0.12500000,37.71722317,14.15685264,23.56037053
0.12500000,38.74623775,14.15685264,24.58938511
0.12500000,40.61639309,14.15685264,26.45954045
0.12500000,39.63410854,14.15685264,25.47725590
0.12500000,37.92130947,14.15685264,23.76445683
0.12500000,40.22729397,14.15685264,26.07044133
0.12500000,39.02280331,14.15685264,24.86595067
0.12500000,39.45481777,14.15685264,25.29796513
0.12500000,36.63671017,14.15685264,22.47985753
0.12500000,40.37034512,14.15685264,26.21349248
0.12500000,39.80672359,14.15685264,25.64987095
0.12500000,41.38123989,14.15685264,27.22438725
