x_elem2,fe_raw_meVatom,offset_meVatom,fe_offset_corrected_meVatom
0.90625000,-78.06861401,-92.92694447,14.85833046
0.90625000,-73.59111309,-92.92694447,19.33583138
0.90625000,-81.10797405,-92.92694447,11.81897042
0.90625000,-77.29423046,-92.92694447,15.63271401
0.90625000,-84.04147625,-92.92694447,8.88546822
0.90625000,-85.49487591,-92.92694447,7.43206856
0.90625000,-83.60087872,-92.92694447,9.32606575
0.90625000,-79.78332043,-92.92694447,13.14362404
0.90625000,-85.27648449,-92.92694447,7.65045998
0.90625000,-83.40346813,-92.92694447,9.52347634
0.90625000,-77.44395733,-92.92694447,15.48298714
0.90625000,-82.61001110,-92.92694447,10.31693337
0.90625000,-78.69899273,-92.92694447,14.22795174
0.90625000,-78.48155499,-92.92694447,14.44538948
0.90625000,-79.53441143,-92.92694447,13.39253304
0.90625000,-80.09803295,-92.92694447,12.82891152
0.90625000,-83.07254314,-92.92694447,9.85440132
0.90625000,-84.21218395,-92.92694447,8.71476052
0.90625000,-76.36439800,-92.92694447,16.56254647
0.90625000,-79.77569103,-92.92694447,13.15125344
0.90625000,-78.43577862,-92.92694447,14.49116585
0.90625000,-79.79094982,-92.92694447,13.13599465
0.90625000,-81.03549480,-92.92694447,11.89144966
0.90625000,-75.86181164,-92.92694447,17.06513283
0.90625000,-75.59764385,-92.92694447,17.32930062
0.90625000,-86.42375469,-92.92694447,6.50318978
0.90625000,-74.74219799,-92.92694447,18.18474648
0.90625000,-76.38347149,-92.92694447,16.54347298
0.90625000,-77.13210583,-92.92694447,15.79483864
0.90625000,-77.87692547,-92.92694447,15.05001900
0.90625000,-76.91180706,-92.92694447,16.01513741
0.90625000,-80.23917675,-92.92694447,12.68776772
0.90625000,-79.08236980,-92.92694447,13.84457466
0.90625000,-82.16369152,-92.92694447,10.76325295
0.90625000,-80.76846600,-92.92694447,12.15847847
0.90625000,-79.35702801,-92.92694447,13.56991646
0.90625000,-82.98480511,-92.92694447,9.94213936
0.90625000,-78.29463482,-92.92694447,14.63230965
0.90625000,-77.21602917,-92.92694447,15.71091530
0.90625000,-78.01425457,-92.92694447,14.91268990
0.90625000,-77.80063152,-92.92694447,15.12631295
0.90625000,-84.64133739,-92.92694447,8.28560707
0.90625000,-78.66752148,-92.92694447,14.25942299
0.90625000,-77.54790783,-92.92694447,15.37903664
0.90625000,-84.21313763,-92.92694447,8.71380684
0.90625000,-79.19204235,-92.92694447,13.73490212
0.90625000,-83.20319653,-92.92694447,9.72374794
0.90625000,-83.43970776,-92.92694447,9.48723671
0.90625000,-78.43291759,-92.92694447,14.49402687
0.90625000,-77.11684704,-92.92694447,15.81009743
0.93750000,-97.81181812,-96.53569463,-1.27612349
0.93750000,-95.96645832,-96.53569463,0.56923631
0.93750000,-90.85381031,-96.53569463,5.68188432
0.93750000,-94.03240681,-96.53569463,2.50328782
0.93750000,-95.64793110,-96.53569463,0.88776353
0.93750000,-93.35529804,-96.53569463,3.18039659
0.93750000,-97.44656086,-96.53569463,-0.91086623
0.93750000,-93.36960316,-96.53569463,3.16609147
0.93750000,-95.22926807,-96.53569463,1.30642656
0.93750000,-91.64917469,-96.53569463,4.88651994
0.93750000,-93.56987476,-96.53569463,2.96581987
0.93750000,-93.81783009,-96.53569463,2.71786455
0.93750000,-88.99986744,-96.53569463,7.53582719
0.93750000,-97.54669666,-96.53569463,-1.01100203
0.93750000,-95.44575214,-96.53569463,1.08994249
0.93750000,-95.47150135,-96.53569463,1.06419328
0.93750000,-94.11346912,-96.53569463,2.42222551
0.93750000,-95.18826008,-96.53569463,1.34743455
0.93750000,-94.95556355,-96.53569463,1.58013109
0.93750000,-93.16074848,-96.53569463,3.37494615
0.93750000,-94.56551075,-96.53569463,1.97018388
0.93750000,-93.59943867,-96.53569463,2.93625596
0.93750000,-94.65324879,-96.53569463,1.88244584
0.93750000,-96.97353840,-96.53569463,-0.43784377
0.93750000,-98.05405140,-96.53569463,-1.51835677
0.93750000,-95.39425373,-96.53569463,1.14144090
0.93750000,-96.07803822,-96.53569463,0.45765642
0.93750000,-94.07913685,-96.53569463,2.45655778
0.93750000,-95.31795979,-96.53569463,1.21773485
0.93750000,-94.71714497,-96.53569463,1.81854967
0.93750000,-93.08540821,-96.53569463,3.45028642
0.93750000,-92.75162220,-96.53569463,3.78407243
0.93750000,-85.56187153,-96.53569463,10.97382310
0.93750000,-94.65801716,-96.53569463,1.87767747
0.93750000,-81.83968067,-96.53569463,14.69601396
0.93750000,-97.64969349,-96.53569463,-1.11399886
0.93750000,-95.33512592,-96.53569463,1.20056871
0.93750000,-94.23077106,-96.53569463,2.30492357
0.93750000,-96.08185291,-96.53569463,0.45384172
0.93750000,-99.03156757,-96.53569463,-2.49587294
0.93750000,-95.04997730,-96.53569463,1.48571733
0.93750000,-98.92094135,-96.53569463,-2.38524672
0.93750000,-95.87776661,-96.53569463,0.65792802
0.93750000,-95.46577930,-96.53569463,1.06991533
0.93750000,-97.38934040,-96.53569463,-0.85364577
0.93750000,-98.91998768,-96.53569463,-2.38429305
0.93750000,-95.77286243,-96.53569463,0.76283220
0.93750000,-95.74615955,-96.53569463,0.78953508
0.93750000,-94.44534779,-96.53569463,2.09034685
0.93750000,-88.55259418,-96.53569463,7.98310045
0.93750000,-94.49017048,-96.53569463,2.04552415
0.93750000,-96.46618366,-96.53569463,0.06951097
0.93750000,-94.86973286,-96.53569463,1.66596177
0.93750000,-97.88143635,-96.53569463,-1.34574172
0.93750000,-96.18484974,-96.53569463,0.35084489
0.93750000,-95.24834156,-96.53569463,1.28735307
0.93750000,-94.08199787,-96.53569463,2.45369676
0.93750000,-96.51863575,-96.53569463,0.01705888
0.93750000,-95.93212605,-96.53569463,0.60356859
0.93750000,-98.15227985,-96.53569463,-1.61658522
0.93750000,-91.95625782,-96.53569463,4.57943681
0.93750000,-94.68758106,-96.53569463,1.84811357
0.93750000,-97.90241718,-96.53569463,-1.36672255
0.93750000,-91.02928638,-96.53569463,5.50640825
0.93750000,-92.50080585,-96.53569463,4.03488878
0.93750000,-94.61796284,-96.53569463,1.91773179
0.93750000,-95.36564350,-96.53569463,1.17005113
0.93750000,-97.75650501,-96.53569463,-1.22081038
0.93750000,-94.85828876,-96.53569463,1.67740587
0.93750000,-91.95721149,-96.53569463,4.57848314
0.93750000,-95.16346455,-96.53569463,1.37223009
0.93750000,-94.85638142,-96.53569463,1.67931322
0.93750000,-97.30255604,-96.53569463,-0.76686141
0.93750000,-93.71101856,-96.53569463,2.82467607
0.93750000,-94.41578388,-96.53569463,2.11991075
0.96875000,-113.88951540,-100.14444479,-13.74507061
0.96875000,-111.83720827,-100.14444479,-11.69276348
0.96875000,-117.31702089,-100.14444479,-17.17257610
0.96875000,-106.20480776,-100.14444479,-6.06036296
0.96875000,-104.58260775,-100.14444479,-4.43816295
0.96875000,-117.31988192,-100.14444479,-17.17543712
0.96875000,-117.40094423,-100.14444479,-17.25649944
0.96875000,-89.04153109,-100.14444479,11.10291371
0.96875000,-110.25792360,-100.14444479,-10.11347881
0.96875000,-117.47533083,-100.14444479,-17.33088604
0.96875000,-117.70993471,-100.14444479,-17.56548992
0.96875000,-117.50775576,-100.14444479,-17.36331096
0.96875000,-117.54781008,-100.14444479,-17.40336528
0.96875000,-113.77507448,-100.14444479,-13.63062969
0.96875000,-111.55682802,-100.14444479,-11.41238323
0.96875000,-117.61933565,-100.14444479,-17.47489086
0.96875000,-111.21731997,-100.14444479,-11.07287517
0.96875000,-117.53064394,-100.14444479,-17.38619915
0.96875000,-88.91278505,-100.14444479,11.23165974
0.96875000,-117.25121737,-100.14444479,-17.10677257
0.96875000,-111.61023378,-100.14444479,-11.46578899
0.96875000,-117.81960726,-100.14444479,-17.67516246
0.96875000,-117.30462313,-100.14444479,-17.16017833
0.96875000,-111.15342379,-100.14444479,-11.00897899
0.96875000,-113.53188753,-100.14444479,-13.38744274
0.96875000,-117.51633883,-100.14444479,-17.37189403
0.96875000,-113.40695620,-100.14444479,-13.26251140
0.96875000,-117.42573977,-100.14444479,-17.28129497
0.96875000,-112.20246553,-100.14444479,-12.05802074
0.96875000,-117.37519503,-100.14444479,-17.23075023
0.96875000,-103.93506289,-100.14444479,-3.79061809
0.96875000,-117.62315035,-100.14444479,-17.47870555
0.96875000,-112.30450869,-100.14444479,-12.16006389
0.96875000,-112.21104860,-100.14444479,-12.06660381
0.96875000,-118.43663454,-100.14444479,-18.29218975
0.96875000,-117.83486605,-100.14444479,-17.69042125
0.96875000,-117.50108004,-100.14444479,-17.35663524
0.96875000,-117.57165194,-100.14444479,-17.42720714
0.96875000,-117.55639315,-100.14444479,-17.41194835
0.96875000,-113.39455843,-100.14444479,-13.25011364
0.96875000,-117.55925417,-100.14444479,-17.41480938
0.96875000,-110.09675264,-100.14444479,-9.95230785
0.96875000,-112.28924990,-100.14444479,-12.14480510
0.96875000,-117.49917269,-100.14444479,-17.35472789
0.96875000,-117.64127016,-100.14444479,-17.49682537
0.96875000,-117.41334200,-100.14444479,-17.26889720
0.96875000,-117.65080690,-100.14444479,-17.50636211
0.96875000,-117.73568392,-100.14444479,-17.59123912
0.96875000,-110.91023684,-100.14444479,-10.76579204
0.96875000,-117.42383242,-100.14444479,-17.27938762
0.96875000,-111.60832644,-100.14444479,-11.46388164
0.96875000,-111.65219545,-100.14444479,-11.50775066
0.96875000,-113.30682039,-100.14444479,-13.16237560
0.96875000,-117.39045382,-100.14444479,-17.24600902
0.96875000,-113.18093538,-100.14444479,-13.03649059
0.96875000,-106.71502352,-100.14444479,-6.57057872
0.96875000,-113.68256807,-100.14444479,-13.53812328
0.96875000,-117.70707369,-100.14444479,-17.56262889
0.96875000,-117.56497622,-100.14444479,-17.42053142
0.96875000,-117.37519503,-100.14444479,-17.23075023
0.96875000,-113.63679171,-100.14444479,-13.49234691
0.96875000,-117.77764559,-100.14444479,-17.63320079
0.96875000,-113.27058077,-100.14444479,-13.12613597
0.96875000,-109.90411043,-100.14444479,-9.75966564
0.96875000,-117.37328768,-100.14444479,-17.22884288
0.96875000,-117.75571108,-100.14444479,-17.61126628
0.96875000,-117.56497622,-100.14444479,-17.42053142
0.96875000,-117.53541231,-100.14444479,-17.39096752
0.96875000,-117.32560396,-100.14444479,-17.18115917
0.96875000,-117.67941713,-100.14444479,-17.53497234
0.96875000,-113.64060640,-100.14444479,-13.49616161
0.09375000,10.19191742,0.90055976,9.29135765
0.09375000,9.25636292,0.90055976,8.35580315
0.09375000,8.84342194,0.90055976,7.94286217
0.09375000,8.75282288,0.90055976,7.85226311
0.09375000,9.74750519,0.90055976,8.84694542
0.09375000,9.40132141,0.90055976,8.50076165
0.09375000,9.80663300,0.90055976,8.90607323
0.09375000,8.73184204,0.90055976,7.83128228
0.09375000,8.94832611,0.90055976,8.04776635
0.09375000,8.86440277,0.90055976,7.96384301
0.09375000,9.35649872,0.90055976,8.45593895
0.09375000,8.40950012,0.90055976,7.50894036
0.09375000,10.15758514,0.90055976,9.25702538
0.09375000,8.71849060,0.90055976,7.81793084
0.09375000,10.24055481,0.90055976,9.33999504
0.09375000,9.68170166,0.90055976,8.78114190
