x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.90625000,-77.29423046,-92.92694447,15.63271401,25.92678462,41.55949863
0.90625000,-84.04147625,-92.92694447,8.88546822,25.92678462,34.81225284
0.90625000,-85.49487591,-92.92694447,7.43206856,25.92678462,33.35885318
0.90625000,-83.60087872,-92.92694447,9.32606575,25.92678462,35.25285037
0.90625000,-79.78332043,-92.92694447,13.14362404,25.92678462,39.07040866
0.90625000,-85.27648449,-92.92694447,7.65045998,25.92678462,33.57724460
0.90625000,-83.40346813,-92.92694447,9.52347634,25.92678462,35.45026096
0.90625000,-77.44395733,-92.92694447,15.48298714,25.92678462,41.40977176
0.90625000,-82.61001110,-92.92694447,10.31693337,25.92678462,36.24371799
0.90625000,-78.69899273,-92.92694447,14.22795174,25.92678462,40.15473636
0.90625000,-78.48155499,-92.92694447,14.44538948,25.92678462,40.37217410
0.90625000,-79.53441143,-92.92694447,13.39253304,25.92678462,39.31931766
0.90625000,-80.09803295,-92.92694447,12.82891152,25.92678462,38.75569614
0.90625000,-83.07254314,-92.92694447,9.85440132,25.92678462,35.78118594
0.90625000,-84.21218395,-92.92694447,8.71476052,25.92678462,34.64154514
0.90625000,-76.36439800,-92.92694447,16.56254647,25.92678462,42.48933109
0.90625000,-79.77569103,-92.92694447,13.15125344,25.92678462,39.07803806
0.90625000,-78.43577862,-92.92694447,14.49116585,25.92678462,40.41795047
0.90625000,-79.79094982,-92.92694447,13.13599465,25.92678462,39.06277927
0.90625000,-81.03549480,-92.92694447,11.89144966,25.92678462,37.81823428
0.90625000,-75.86181164,-92.92694447,17.06513283,25.92678462,42.99191745
0.90625000,-75.59764385,-92.92694447,17.32930062,25.92678462,43.25608524
0.90625000,-86.42375469,-92.92694447,6.50318978,25.92678462,32.42997440
0.90625000,-74.74219799,-92.92694447,18.18474648,25.92678462,44.11153110
0.90625000,-76.38347149,-92.92694447,16.54347298,25.92678462,42.47025760
0.90625000,-77.13210583,-92.92694447,15.79483864,25.92678462,41.72162326
0.90625000,-77.87692547,-92.92694447,15.05001900,25.92678462,40.97680362
0.90625000,-76.91180706,-92.92694447,16.01513741,25.92678462,41.94192203
0.90625000,-80.23917675,-92.92694447,12.68776772,25.92678462,38.61455234
0.90625000,-79.08236980,-92.92694447,13.84457466,25.92678462,39.77135928
0.90625000,-82.16369152,-92.92694447,10.76325295,25.92678462,36.69003757
0.90625000,-80.76846600,-92.92694447,12.15847847,25.92678462,38.08526309
0.90625000,-79.35702801,-92.92694447,13.56991646,25.92678462,39.49670108
0.90625000,-82.98480511,-92.92694447,9.94213936,25.92678462,35.86892398
0.90625000,-78.29463482,-92.92694447,14.63230965,25.92678462,40.55909427
0.90625000,-77.21602917,-92.92694447,15.71091530,25.92678462,41.63769992
0.90625000,-78.01425457,-92.92694447,14.91268990,25.92678462,40.83947452
0.90625000,-77.80063152,-92.92694447,15.12631295,25.92678462,41.05309757
0.90625000,-84.64133739,-92.92694447,8.28560707,25.92678462,34.21239169
0.90625000,-78.66752148,-92.92694447,14.25942299,25.92678462,40.18620761
0.90625000,-77.54790783,-92.92694447,15.37903664,25.92678462,41.30582126
