case_path,x_Zr,formation_energy_eV_per_atom,formation_energy_meV_per_atom,rmsd_angstrom
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-20,0.8125,2.75316567415039,2753.16567415039,0.21966170674277097
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-3,0.8125,2.7530032187597655,2753.0032187597653,0.22489794400929897
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-4,0.8125,2.7524332866503904,2752.4332866503905,0.20922537328407934
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-41,0.8125,2.7537528339160158,2753.752833916016,0.20109050034119014
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-42,0.8125,2.75124552227539,2751.24552227539,0.21899254947439062
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-43,0.8125,2.75619002602539,2756.19002602539,0.2155163737045987
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-44,0.8125,2.754646357587891,2754.646357587891,0.20314311546046684
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-45,0.8125,2.750684794853516,2750.684794853516,0.21770020875517349
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-46,0.8125,2.7535309691503898,2753.53096915039,0.20460596833316164
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-47,0.8125,2.7537345894628906,2753.7345894628907,0.21787667156388227
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-48,0.8125,2.75510597961914,2755.10597961914,0.21094984553721624
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-49,0.8125,2.7520172893066412,2752.017289306641,0.22081294355054795
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-5,0.8125,2.7521211635253913,2752.1211635253912,0.2220475633620421
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-50,0.8125,2.751287369697266,2751.287369697266,0.215147001609455
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-51,0.8125,2.7523347521972656,2752.3347521972655,0.21661762919833916
/lustre/orion/lrn070/world-shared/mlupopa/RHEAs_HydraGNN/HydraGNN/examples/vasp_solid_solution_alloys/dataset/bcc_NbZr/Nb-Zr/Zr104Nb24/case-52,0.8125,2.75230615086914,2752.3061508691403,0.22932451716234883
